省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市末広１丁目９２番１７,4684387,1784.15,4684387,非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市沼ノ沢４３番４、同番５,4394067,1218.67,4394067,非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市紅葉山５７８番６、同番７、同番８、同番９、同番１０、同番１１,5155461,3494.00,5155461,非線引,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市元町３条東４丁目１番６、４番,1132883,205.84,1132883,非線引,準工業地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市北２条西８丁目２５番１　外６筆,3889160,894.21,3889160,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市志文本町３条６丁目２７番１　外３筆,13672599,2331.37,13672599,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台２丁目１６０番５,7654174,806.02,7654174,非線引,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台４丁目３０７番２,19304358,3236.80,19304358,非線引,都市計画用途地域指定なし,50,100,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台９丁目４９９番１　外４筆,12063323,1296.00,12063323,非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市栗沢町美流渡錦町１３１番１０,280898,506.27,280898,都市計画区域外,-,70,400,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市３条東１７丁目３４番４,9755835,1288.44,9755835,非線引,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市３条東１７丁目３４番５,5201093,893.66,5201093,非線引,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市５条１５丁目３４番,4993271,500.36,4993271,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市６条東１３丁目１４番２,6795152,523.3,6795152,非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市つくしヶ丘１丁目９０番２１２,7941018,643.49,7941018,非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市南９条東４丁目１０番１、南１０条東４丁目４番１,21763197,1224.25,21763197,非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市台町３丁目１０１番２９,14717439,1156.58,14717439,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番３、７８番５、７８番６、７８番９、７８番１０,13704004,1619.68,13704004,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番４、同番７,3847093,617.95,3847093,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番８,6146316,661.82,6146316,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市桂町２丁目６０番３、同番４、同番１２、同番１３、同番１４、同番２１,24195407,2406.55,24195407,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市桂町２丁目６０番５、同番６、同番１０、同番２２,18439446,1866.03,18439446,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見１１丁目２３７番１１２,4261523,412.79,4261523,非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見１１丁目２３７番４２外８筆,55061499,5057.67,55061499,非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見９丁目９０番１４５,17203870,1150.99,17203870,非線引,第一種低層住居専用地域,40,60,地方公共団体等へ売払
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１４番２外６筆,13612915,1389.24,13612915,市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１７番２１,2106510,248.03,2106510,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１７番７,2133177,251.17,2133177,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市駒場南１丁目１０番１０,10753883,817.4,10753883,市街化区域,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市元川町１丁目２０番１、２１番１、２２番１、２５番１、２６番１,69385164,8027.81,69385164,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町１丁目１２３番１、１２４番、大町２丁目９番４、同番２１,17582447,4795.73,17582447,非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町２丁目９番４４,7073573,746.41,7073573,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町３丁目１４番１、同番２,9699808,1553.61,9699808,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町３丁目９番３,7702169,1233.65,7702169,非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市寿町３丁目８番５、１７番３,7020528,845.57,7020528,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町２丁目１５３番６,1789068,248.12,1789068,非線引,第一種低層住居専用地域,40,60,地方公共団体等において利用
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町２丁目１８２番１、１８３番,7349290,991.68,7349290,非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町３丁目２１８番、２１９番、２２０番、２２１番４、同番５、同番１１、同番１２、２２３番２、同番３,68006212,12771.72,68006212,非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町３丁目２５１番,1330779,232,1330779,市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町３丁目２５２番１,1307778,227.99,1307778,市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市沖見町３丁目９２番２、９３番、９５番２、９６番、９７番１、同番２,21495808,3171.47,21495808,非線引,第一種中高層住居専用地域,60,200,一般競争入札（売残）
